#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2018 02 09 03 00 300 11.0 14.0   2.9     8    MM  MM 1022.5   8.7   9.2    MM   MM +0.4    MM
2018 02 09 02 00 300 10.0 13.0   2.9     8    MM  MM 1022.7   8.6   9.3    MM   MM +0.2    MM
2018 02 09 01 00 300 12.0 15.0   3.0     8    MM  MM 1022.3   8.6   9.3    MM   MM -0.1    MM
2018 02 09 00 00 290 13.0 15.0   2.9     8    MM  MM 1022.1   8.6   9.3    MM   MM -0.4    MM
2018 02 08 23 00 290 12.0 15.0   3.1     8    MM  MM 1022.5   8.7   9.4    MM   MM +0.1    MM
2018 02 08 22 00 300 12.0 14.0   3.0     9    MM  MM 1022.4   8.8   9.4    MM   MM +0.0    MM
2018 02 08 21 00 300 11.0 14.0   3.0     8    MM  MM 1022.5   8.9   9.4    MM   MM +0.7    MM
2018 02 08 20 00 300 11.0 13.0   2.9     8    MM  MM 1022.4   9.0   9.3    MM   MM +1.1    MM
2018 02 08 19 00 300 10.0 13.0   2.5     7    MM  MM 1022.4   8.9   9.3    MM   MM +1.3    MM
2018 02 08 18 00 300 10.0 13.0   2.5     8    MM  MM 1021.8   8.9   9.3    MM   MM +1.1    MM
2018 02 08 17 00 300  9.0 11.0   2.5     8    MM  MM 1021.3   8.7   9.4    MM   MM +0.9    MM
2018 02 08 16 00 300  8.0 10.0   2.5     8    MM  MM 1021.1   7.8   9.5    MM   MM +0.8    MM
2018 02 08 15 00 280  9.0 11.0   2.3     8    MM  MM 1020.7   8.1   9.5    MM   MM +0.6    MM
2018 02 08 14 00 280  8.0 10.0   2.4     8    MM  MM 1020.4   8.8   9.5    MM   MM +0.1    MM
2018 02 08 13 00 280  7.0 10.0   2.2     7    MM  MM 1020.3   9.0   9.6    MM   MM +0.0    MM
2018 02 08 12 00 280  8.0  9.0   2.3     7    MM  MM 1020.1   9.2   9.7    MM   MM -0.5    MM
2018 02 08 11 00 270  8.0 10.0   2.1     7    MM  MM 1020.3   9.3   9.7    MM   MM +0.3    MM
2018 02 08 10 00 270  9.0 11.0   2.2     6    MM  MM 1020.3   9.2   9.7    MM   MM +0.8    MM
2018 02 08 09 00 260  9.0 12.0   2.1     6    MM  MM 1020.6   9.2   9.7    MM   MM -0.3    MM
2018 02 08 08 00 250 10.0 12.0   2.0     6    MM  MM 1020.0   9.1   9.6    MM   MM -1.3    MM
2018 02 08 07 00 210  9.0 11.0   1.8     5    MM  MM 1019.5   9.6   9.5    MM   MM -2.5    MM
2018 02 08 06 00 190  8.0 10.0   1.8     5    MM  MM 1020.9   9.3   9.5    MM   MM -1.7    MM
2018 02 08 05 00 180  9.0 11.0   1.7    12    MM  MM 1021.3   9.1   9.5    MM   MM -2.7    MM
2018 02 08 04 00 160  9.0 10.0   1.5    11    MM  MM 1022.0   9.1   9.5    MM   MM -2.5    MM
2018 02 08 03 00 160  8.0  9.0   1.5    11    MM  MM 1022.6   9.1   9.4    MM   MM -2.6    MM
2018 02 08 02 00 170  6.0  7.0   1.5    12    MM  MM 1024.0   9.0   9.4    MM   MM -1.9    MM
2018 02 08 01 00 170  7.0  8.0   1.4    11    MM  MM 1024.5   8.9   9.4    MM   MM -2.5    MM
2018 02 08 00 00 170  7.0  8.0   1.4    12    MM  MM 1025.2   8.8   9.4    MM   MM -2.5    MM
2018 02 07 23 00 180  6.0  8.0   1.4    13    MM  MM 1025.9   9.0   9.5    MM   MM -2.1    MM
2018 02 07 22 00 200  5.0  6.0   1.4    11    MM  MM 1027.0   9.1   9.5    MM   MM -1.6    MM
2018 02 07 21 00 210  5.0  6.0   1.3    11    MM  MM 1027.7   9.3   9.5    MM   MM -0.6    MM
2018 02 07 20 00 200  4.0  4.0   1.2    10    MM  MM 1028.0   9.4   9.5    MM   MM +0.0    MM
2018 02 07 19 00 180  3.0  4.0   1.3    13    MM  MM 1028.6   9.4   9.5    MM   MM +1.2    MM
2018 02 07 18 00 170  2.0  3.0   1.3    13    MM  MM 1028.3   9.4   9.5    MM   MM +1.1    MM
2018 02 07 17 00 180  2.0  3.0   1.3    12    MM  MM 1028.0   9.3   9.5    MM   MM +0.9    MM
2018 02 07 16 00 180  2.0  3.0   1.4    11    MM  MM 1027.4   9.2   9.5    MM   MM +0.2    MM
2018 02 07 15 00 170  2.0  2.0   1.3    12    MM  MM 1027.2   9.2   9.5    MM   MM +0.0    MM
2018 02 07 14 00 240  1.0  1.0   1.3    11    MM  MM 1027.1   9.2   9.6    MM   MM +0.0    MM
2018 02 07 13 00 220  2.0  2.0   1.4    11    MM  MM 1027.2   9.2   9.4    MM   MM -0.1    MM
2018 02 07 12 00 230  2.0  3.0   1.4    10    MM  MM 1027.2   9.1   9.3    MM   MM +0.2    MM
2018 02 07 11 00 200  3.0  4.0   1.5    11    MM  MM 1027.1   9.0   9.3    MM   MM -0.1    MM
2018 02 07 10 00 210  3.0  4.0   1.6    11    MM  MM 1027.3   9.0   9.2    MM   MM +0.3    MM
2018 02 07 09 00 180  3.0  4.0   1.4    10    MM  MM 1027.0   8.9   9.2    MM   MM +0.0    MM
2018 02 07 08 00 210  3.0  4.0   1.5    10    MM  MM 1027.2   8.9   9.2    MM   MM +0.6    MM
2018 02 07 07 00 230  3.0  4.0   1.6    10    MM  MM 1027.0   8.8   9.2    MM   MM +0.2    MM
2018 02 07 06 00 220  3.0  4.0   1.6    11    MM  MM 1027.0   9.1   9.2    MM   MM -0.2    MM
2018 02 07 05 00 130  4.0  5.0   1.4    11    MM  MM 1026.6   8.9   9.1    MM   MM -0.2    MM
2018 02 07 04 00 130  4.0  4.0   1.5    13    MM  MM 1026.8   8.6   9.1    MM   MM +0.0    MM
2018 02 07 03 00 150  3.0  4.0   1.6    11    MM  MM 1027.2   8.2   9.1    MM   MM +0.5    MM
2018 02 07 02 00 170  4.0  4.0   1.6    12    MM  MM 1026.8   8.2   9.2    MM   MM +0.2    MM
2018 02 07 01 00 180  4.0  4.0   1.8    10    MM  MM 1026.8   8.4   9.2    MM   MM +0.0    MM
2018 02 07 00 00 170  3.0  4.0   1.7    12    MM  MM 1026.7   8.5   9.2    MM   MM -0.2    MM
2018 02 06 23 00 180  3.0  4.0   1.9    11    MM  MM 1026.6   8.6   9.2    MM   MM -0.8    MM
2018 02 06 22 00 190  3.0  4.0   1.9    12    MM  MM 1026.8   8.5   9.2    MM   MM -0.5    MM
2018 02 06 21 00 180  3.0  4.0   2.0    12    MM  MM 1026.9   8.5   9.3    MM   MM +0.1    MM
2018 02 06 20 00 200  3.0  4.0   1.9    11    MM  MM 1027.4   8.1   9.3    MM   MM +1.2    MM
2018 02 06 19 00 170  2.0  2.0   2.1    12    MM  MM 1027.3   8.1   9.3    MM   MM +1.2    MM
2018 02 06 18 00 180  1.0  2.0   1.9    12    MM  MM 1026.8   8.0   9.2    MM   MM +1.7    MM
2018 02 06 17 00 130  0.0  2.0   2.1    12    MM  MM 1026.2   7.8   9.2    MM   MM +1.1    MM
2018 02 06 16 00 290  2.0  2.0   2.0     9    MM  MM 1026.1   7.7   9.2    MM   MM +1.3    MM
2018 02 06 15 00 300  2.0  3.0   2.0    13    MM  MM 1025.1   7.6   9.2    MM   MM +0.9    MM
2018 02 06 14 00 280  4.0  5.0   2.2    12    MM  MM 1025.1   7.8   9.2    MM   MM +1.0    MM
2018 02 06 13 00 280  3.0  4.0   2.0    12    MM  MM 1024.8   7.7   9.2    MM   MM +0.6    MM
2018 02 06 12 00 310  4.0  4.0   2.2    11    MM  MM 1024.2   7.6   9.2    MM   MM -0.1    MM
2018 02 06 11 00 310  3.0  4.0   2.2    14    MM  MM 1024.1   7.4   9.2    MM   MM +0.0    MM
2018 02 06 10 00 310  5.0  6.0   2.3    12    MM  MM 1024.2   7.5   9.2    MM   MM +0.5    MM
2018 02 06 09 00 280  6.0  8.0   2.5    14    MM  MM 1024.3   7.5   9.2    MM   MM +0.9    MM
2018 02 06 08 00 280  4.0  6.0   2.4    13    MM  MM 1024.1   7.4   9.1    MM   MM +0.8    MM
2018 02 06 07 00 290  5.0  6.0   2.6    12    MM  MM 1023.7   7.4   9.1    MM   MM +1.0    MM
2018 02 06 06 00 300  5.0  7.0   2.5    10    MM  MM 1023.4   7.6   9.1    MM   MM +0.8    MM
2018 02 06 05 00 290  6.0  8.0   2.7    10    MM  MM 1023.3   7.7   9.1    MM   MM +1.2    MM
2018 02 06 04 00 300  5.0  7.0   2.6    11    MM  MM 1022.7   7.8   9.0    MM   MM +0.9    MM
2018 02 06 03 00 300  7.0  8.0   2.7    10    MM  MM 1022.6   7.7   9.0    MM   MM +1.0    MM
2018 02 06 02 00 300  7.0  8.0   2.5    14    MM  MM 1022.1   8.1   9.1    MM   MM +0.4    MM
2018 02 06 01 00 300  7.0  9.0   2.9    10    MM  MM 1021.8   8.0   9.1    MM   MM +0.2    MM
2018 02 06 00 00 300  7.0  9.0   2.6    10    MM  MM 1021.6   8.2   9.1    MM   MM -0.4    MM
2018 02 05 23 00 290  7.0  8.0   2.7    10    MM  MM 1021.7   8.5   9.2    MM   MM -0.4    MM
2018 02 05 22 00 300  7.0  8.0   2.4    14    MM  MM 1021.6   8.6   9.2    MM   MM -0.7    MM
2018 02 05 21 00 290  7.0  8.0   2.5    10    MM  MM 1022.0   8.1   9.2    MM   MM -0.1    MM
2018 02 05 20 00 280  6.0  7.0   2.5    11    MM  MM 1022.1   8.2   9.2    MM   MM -0.1    MM
2018 02 05 19 00 260  6.0  7.0   2.5     9    MM  MM 1022.3   8.2   9.1    MM   MM +0.5    MM
2018 02 05 18 00 260  6.0  8.0   2.6     9    MM  MM 1022.1   8.4   9.1    MM   MM +0.5    MM
2018 02 05 17 00 260  6.0  7.0   2.6    10    MM  MM 1022.2   8.0   9.2    MM   MM +0.7    MM
2018 02 05 16 00 260  6.0  8.0   2.7     9    MM  MM 1021.8   7.9   9.2    MM   MM +0.2    MM
2018 02 05 15 00 270  6.0  9.0   2.5     9    MM  MM 1021.6   7.8   9.2    MM   MM +0.0    MM
2018 02 05 14 00 300  5.0  7.0   2.7    10    MM  MM 1021.5   7.8   9.2    MM   MM +0.0    MM
2018 02 05 13 00 290  5.0  6.0   2.7     8    MM  MM 1021.6   8.1   9.2    MM   MM +0.3    MM
2018 02 05 12 00 300  6.0  7.0   2.6    10    MM  MM 1021.6   8.2   9.3    MM   MM +0.2    MM
2018 02 05 11 00 290  7.0  9.0   2.6     9    MM  MM 1021.5   8.7   9.4    MM   MM -0.3    MM
2018 02 05 10 00 290  7.0  9.0   2.8     8    MM  MM 1021.3   8.5   9.4    MM   MM -0.2    MM
2018 02 05 09 00 290  8.0 10.0   2.9     8    MM  MM 1021.4   8.3   9.4    MM   MM +0.3    MM
2018 02 05 08 00 280  8.0 11.0   2.7     8    MM  MM 1021.8   8.5   9.4    MM   MM +1.2    MM
2018 02 05 07 00 280  9.0 12.0   2.4     8    MM  MM 1021.5   8.4   9.3    MM   MM +1.3    MM
2018 02 05 06 00 270  8.0 10.0   2.4     8    MM  MM 1021.1   8.5   9.3    MM   MM +1.0    MM
2018 02 05 05 00 280  7.0  9.0   2.4     8    MM  MM 1020.6   8.4   9.2    MM   MM +0.7    MM
2018 02 05 04 00 280  8.0 10.0   2.2     8    MM  MM 1020.2   8.6   9.2    MM   MM +0.7    MM
2018 02 05 03 00 280  8.0 10.0   2.5     8    MM  MM 1020.1   8.7   9.3    MM   MM +1.0    MM
2018 02 05 02 00 280  8.0 11.0   2.2     8    MM  MM 1019.9   8.6   9.3    MM   MM +1.0    MM
2018 02 05 01 00 280  8.0 10.0   2.2     8    MM  MM 1019.5   8.5   9.3    MM   MM +0.6    MM
2018 02 05 00 00 280  7.0  9.0   2.2     8    MM  MM 1019.1   8.7   9.3    MM   MM +0.4    MM
2018 02 04 23 00 300  7.0  9.0   1.9     8    MM  MM 1018.9   8.9   9.5    MM   MM +0.2    MM
2018 02 04 22 00 280  9.0 10.0   2.0     8    MM  MM 1018.9   9.1   9.7    MM   MM -0.4    MM
2018 02 04 21 00 290  9.0 11.0   1.9     6    MM  MM 1018.7   9.2   9.7    MM   MM -0.7    MM
2018 02 04 20 00 270  8.0 10.0   2.0     8    MM  MM 1018.7   9.4   9.7    MM   MM -0.5    MM
2018 02 04 19 00 250  8.0 10.0   1.9     7    MM  MM 1019.3   9.3   9.7    MM   MM +0.8    MM
2018 02 04 18 00 250  6.0  8.0   1.8     8    MM  MM 1019.4   9.0   9.6    MM   MM +0.5    MM
2018 02 04 17 00 250  7.0  9.0   1.8     6    MM  MM 1019.2   9.0   9.6    MM   MM +0.2    MM
2018 02 04 16 00 230  4.0  5.0   1.6     9    MM  MM 1018.5   9.1   9.6    MM   MM -0.6    MM
2018 02 04 15 00 260  6.0  8.0   1.7     8    MM  MM 1018.9   9.2   9.6    MM   MM -0.5    MM
2018 02 04 14 00 260  8.0 10.0   1.6     9    MM  MM 1019.0   9.3   9.7    MM   MM -0.8    MM
2018 02 04 13 00 230  5.0  7.0   1.6     9    MM  MM 1019.1   9.7   9.7    MM   MM -1.1    MM
2018 02 04 12 00 240  3.0  4.0   1.6     9    MM  MM 1019.4   9.7   9.7    MM   MM -1.3    MM
2018 02 04 11 00 240  5.0  6.0   1.6    10    MM  MM 1019.8   9.8   9.6    MM   MM -1.4    MM
2018 02 04 10 00 260  4.0  5.0   1.6    10    MM  MM 1020.2   9.8   9.6    MM   MM -1.4    MM
2018 02 04 09 00 240  5.0  6.0   1.6     9    MM  MM 1020.7   9.8   9.7    MM   MM -1.2    MM
2018 02 04 08 00 220  3.0  4.0   1.7    11    MM  MM 1021.2   9.8   9.6    MM   MM -1.2    MM
2018 02 04 07 00 220  1.0  2.0   1.8     9    MM  MM 1021.6   9.7   9.7    MM   MM -1.2    MM
2018 02 04 06 00 170  2.0  3.0   1.8     9    MM  MM 1021.9   9.5   9.7    MM   MM -1.5    MM
2018 02 04 05 00 170  3.0  4.0   1.9     8    MM  MM 1022.4   9.3   9.7    MM   MM -1.3    MM
2018 02 04 04 00 180  3.0  4.0   2.1     8    MM  MM 1022.8   9.1   9.7    MM   MM -1.2    MM
2018 02 04 03 00 160  3.0  4.0   2.0     8    MM  MM 1023.4   8.9   9.7    MM   MM -1.3    MM
2018 02 04 02 00 200  4.0  5.0   2.2     8    MM  MM 1023.7   8.7   9.6    MM   MM -1.0    MM
2018 02 04 01 00 200  4.0  5.0   2.3     9    MM  MM 1024.0   8.7   9.6    MM   MM -0.5    MM
2018 02 04 00 00 220  3.0  4.0   2.2    10    MM  MM 1024.7   8.6   9.6    MM   MM -1.2    MM
2018 02 03 23 00 230  3.0  4.0   2.2     8    MM  MM 1024.7   8.7   9.6    MM   MM -1.6    MM
2018 02 03 22 00 210  3.0  4.0   2.2     9    MM  MM 1024.5   8.8   9.6    MM   MM -2.2    MM
2018 02 03 21 00 240  5.0  6.0   2.2    10    MM  MM 1025.9   9.0   9.8    MM   MM -0.1    MM
2018 02 03 20 00 240  4.0  5.0   2.1    10    MM  MM 1026.3   9.2   9.8    MM   MM +1.0    MM
2018 02 03 19 00 250  4.0  6.0   2.0     9    MM  MM 1026.7   9.2   9.7    MM   MM +1.2    MM
2018 02 03 18 00 290  4.0  5.0   2.2     8    MM  MM 1026.0   8.9   9.6    MM   MM +1.3    MM
2018 02 03 17 00 310  6.0  7.0   2.3     8    MM  MM 1025.3   8.8   9.6    MM   MM +1.3    MM
2018 02 03 16 00 280  7.0 10.0   2.3     8    MM  MM 1025.5   9.1   9.6    MM   MM +2.0    MM
2018 02 03 15 00 280  2.0  4.0   2.4     8    MM  MM 1024.7   9.3   9.6    MM   MM +1.3    MM
2018 02 03 14 00  80  1.0  2.0   2.3     8    MM  MM 1024.0   9.1   9.6    MM   MM +1.0    MM
2018 02 03 13 00 310  5.0  6.0   2.0     8    MM  MM 1023.5   9.4   9.6    MM   MM +0.8    MM
2018 02 03 12 00 300  7.0  8.0   2.2     8    MM  MM 1023.4   9.5   9.6    MM   MM +0.1    MM
2018 02 03 11 00 300  7.0  8.0   2.2     9    MM  MM 1023.0   9.6   9.6    MM   MM -0.1    MM
2018 02 03 10 00 240  5.0  6.0   2.2     8    MM  MM 1022.7   9.5   9.6    MM   MM -1.0    MM
2018 02 03 09 00 210  6.0  7.0   2.1     8    MM  MM 1023.3   9.1   9.6    MM   MM -0.5    MM
2018 02 03 08 00 200  8.0 10.0   2.4     8    MM  MM 1023.1   9.1   9.6    MM   MM -1.1    MM
2018 02 03 07 00 210  7.0  8.0   2.2     8    MM  MM 1023.7   9.0   9.6    MM   MM +0.3    MM
2018 02 03 06 00 210  6.0  7.0   2.0     8    MM  MM 1023.8   9.1   9.6    MM   MM +0.8    MM
2018 02 03 05 00 200  6.0  7.0   2.1     8    MM  MM 1024.2   9.1   9.5    MM   MM +1.2    MM
2018 02 03 04 00 180  4.0  5.0   2.1     8    MM  MM 1023.4   9.1   9.0    MM   MM +0.0    MM
2018 02 03 03 00 200  3.0  4.0   2.2     8    MM  MM 1023.0   8.8   8.8    MM   MM +0.2    MM
2018 02 03 02 00 270  2.0  4.0   2.1     8    MM  MM 1023.0   9.0   9.0    MM   MM +0.8    MM
2018 02 03 01 00 280  4.0  6.0   2.3     8    MM  MM 1023.4   9.1   9.5    MM   MM +2.0    MM
2018 02 03 00 00 270  6.0  7.0   2.4     9    MM  MM 1022.8   9.3   9.6    MM   MM +1.4    MM
2018 02 02 23 00 280  7.0  9.0   2.7    10    MM  MM 1022.2   9.4   9.6    MM   MM +1.1    MM
2018 02 02 22 00 280  7.0  9.0   2.4    10    MM  MM 1021.4   9.5   9.6    MM   MM +0.7    MM
2018 02 02 21 00 270  8.0 11.0   2.8    10    MM  MM 1021.4   9.6   9.6    MM   MM +1.5    MM
2018 02 02 20 00 260  9.0 11.0   2.7     9    MM  MM 1021.1   9.7   9.6    MM   MM +2.1    MM
2018 02 02 19 00 260  8.0 10.0   2.4     9    MM  MM 1020.7   9.6   9.6    MM   MM +2.4    MM
2018 02 02 18 00 270  8.0 10.0   2.4     9    MM  MM 1019.9   9.2   9.6    MM   MM +2.1    MM
2018 02 02 17 00 270  8.0 10.0   2.5     8    MM  MM 1019.0   9.4   9.6    MM   MM +1.2    MM
2018 02 02 16 00 260  7.0  9.0   2.3     9    MM  MM 1018.3   9.5   9.6    MM   MM +0.8    MM
2018 02 02 15 00 230  6.0  8.0   2.2     8    MM  MM 1017.8   9.4   9.6    MM   MM +0.7    MM
2018 02 02 14 00 210  7.0  8.0   2.3     8    MM  MM 1017.8   9.1   9.6    MM   MM -0.2    MM
2018 02 02 13 00 180  7.0 10.0   2.2     8    MM  MM 1017.5   9.1   9.6    MM   MM -0.8    MM
2018 02 02 12 00 150  6.0  7.0   2.1     8    MM  MM 1017.1   8.9   9.6    MM   MM -1.4    MM
2018 02 02 11 00 100  9.0 12.0   2.0     7    MM  MM 1018.0   8.6   9.5    MM   MM +0.0    MM
2018 02 02 10 00 100 10.0 12.0   2.2     7    MM  MM 1018.3   8.0   9.5    MM   MM +0.7    MM
2018 02 02 09 00 100  9.0 12.0   2.3     8    MM  MM 1018.5   7.9   9.4    MM   MM +1.3    MM
2018 02 02 08 00 100 10.0 12.0   2.4     7    MM  MM 1018.0   7.7   9.4    MM   MM +1.5    MM
2018 02 02 07 00 100 10.0 12.0   2.6     8    MM  MM 1017.6   7.6   9.4    MM   MM +1.1    MM
2018 02 02 06 00 100 10.0 12.0   2.7     8    MM  MM 1017.2   7.3   9.3    MM   MM +1.1    MM
2018 02 02 05 00 100 11.0 12.0   2.9     7    MM  MM 1016.5   7.2   9.2    MM   MM +0.6    MM
2018 02 02 04 00 100 11.0 12.0   2.7     7    MM  MM 1016.5   7.4   9.2    MM   MM +1.1    MM
2018 02 02 03 00 100 12.0 15.0   2.9     6    MM  MM 1016.1   7.7   9.2    MM   MM +0.5    MM
2018 02 02 02 00 110 12.0 15.0   2.8     7    MM  MM 1015.9   7.9   9.2    MM   MM +0.1    MM
2018 02 02 01 00 120 12.0 15.0   2.6     6    MM  MM 1015.4   8.3   9.1    MM   MM -1.0    MM
2018 02 02 00 00 130 12.0 14.0   2.2     6    MM  MM 1015.6   8.8   9.2    MM   MM -1.7    MM
2018 02 01 23 00 130 12.0 15.0   2.0     5    MM  MM 1015.8   8.6   9.2    MM   MM -2.7    MM
2018 02 01 22 00 110 11.0 13.0   2.1     5    MM  MM 1016.4   8.0   9.5    MM   MM -2.9    MM
2018 02 01 21 00 110 11.0 15.0   1.7     9    MM  MM 1017.3   8.0   9.5    MM   MM -2.7    MM
2018 02 01 20 00 110 10.0 13.0   1.6    10    MM  MM 1018.5   8.3   9.5    MM   MM -1.8    MM
2018 02 01 19 00  90  9.0 12.0   1.7     9    MM  MM 1019.3   7.5   9.5    MM   MM -1.2    MM
2018 02 01 18 00  90  9.0 11.0   1.6     9    MM  MM 1020.0   7.2   9.4    MM   MM -0.3    MM
2018 02 01 17 00 100  9.0 11.0   1.7     8    MM  MM 1020.3   7.5   9.4    MM   MM +0.0    MM
2018 02 01 16 00 100  8.0 10.0   1.8     8    MM  MM 1020.5   7.4   9.4    MM   MM -0.2    MM
2018 02 01 15 00 120  8.0 10.0   1.7     9    MM  MM 1020.3   7.6   9.4    MM   MM -0.6    MM
2018 02 01 14 00 100  8.0 10.0   1.8    10    MM  MM 1020.3   7.3   9.4    MM   MM -0.5    MM
2018 02 01 13 00 100  7.0  8.0   1.8     9    MM  MM 1020.7   7.5   9.4    MM   MM -0.1    MM
2018 02 01 12 00 100  6.0  7.0   2.1    10    MM  MM 1020.9   7.5   9.3    MM   MM +0.1    MM
2018 02 01 11 00 100  6.0  7.0   2.0    10    MM  MM 1020.8   7.4   9.2    MM   MM +0.1    MM
2018 02 01 10 00 100  5.0  7.0   1.8    10    MM  MM 1020.8   7.5   9.1    MM   MM +0.2    MM
2018 02 01 09 00  90  2.0  2.0   2.0    10    MM  MM 1020.8   7.7   9.0    MM   MM +0.3    MM
2018 02 01 08 00 220  1.0  2.0   2.1    11    MM  MM 1020.7   7.5   9.1    MM   MM +0.6    MM
2018 02 01 07 00 330  2.0  3.0   2.2    11    MM  MM 1020.6   7.6   9.0    MM   MM +0.7    MM
2018 02 01 06 00 260  4.0  5.0   2.5    10    MM  MM 1020.5   7.9   9.0    MM   MM +0.9    MM
2018 02 01 05 00 280  6.0  8.0   2.5    10    MM  MM 1020.1   7.9   8.9    MM   MM +0.9    MM
2018 02 01 04 00 240  7.0  8.0   2.4    10    MM  MM 1019.9   8.4   8.9    MM   MM +0.9    MM
2018 02 01 03 00 240  7.0  9.0   2.6    10    MM  MM 1019.6   8.3   8.8    MM   MM +0.7    MM
2018 02 01 02 00 240  7.0  9.0   2.5    11    MM  MM 1019.2   8.3   8.8    MM   MM +0.2    MM
2018 02 01 01 00 230  7.0  9.0   2.5    10    MM  MM 1019.0   7.9   8.8    MM   MM +0.1    MM
2018 02 01 00 00 220  8.0 10.0   2.7    11    MM  MM 1018.9   7.6   8.8    MM   MM -0.3    MM
2018 01 31 22 00 220  8.0 10.0   2.6    11    MM  MM 1018.9   7.4   8.7    MM   MM -1.6    MM
2018 01 31 21 00 200  8.0 10.0   2.7    12    MM  MM 1019.2   7.5   8.7    MM   MM -1.6    MM
2018 01 31 20 00 160  6.0  8.0   2.9    11    MM  MM 1019.9   6.9   8.7    MM   MM -1.0    MM
2018 01 31 19 00 140  6.0  8.0   2.9    11    MM  MM 1020.5   6.5   8.7    MM   MM -0.6    MM
2018 01 31 18 00 120  6.0  8.0   3.0    12    MM  MM 1020.8   6.2   8.8    MM   MM -0.5    MM
2018 01 31 17 00 150  6.0  7.0   3.1    11    MM  MM 1020.9   6.3   8.8    MM   MM -0.4    MM
2018 01 31 16 00 140  4.0  5.0   3.4    12    MM  MM 1021.1   6.1   8.8    MM   MM -0.2    MM
2018 01 31 15 00 140  4.0  6.0   3.3    12    MM  MM 1021.3   6.3   8.8    MM   MM -0.3    MM
2018 01 31 14 00 220  1.0  2.0   3.2    12    MM  MM 1021.3   6.2   8.8    MM   MM -0.3    MM
2018 01 31 13 00 250  8.0 11.0   3.6    13    MM  MM 1021.3   5.8   8.8    MM   MM +0.1    MM
2018 01 31 12 00 220  2.0  4.0   3.6    13    MM  MM 1021.6   7.0   8.8    MM   MM +0.8    MM
2018 01 31 11 00 220  3.0  5.0   3.5    13    MM  MM 1021.6   6.9   8.9    MM   MM +0.6    MM
2018 01 31 10 00 210  3.0  4.0   3.7    12    MM  MM 1021.2   6.6   8.9    MM   MM +0.4    MM
2018 01 31 09 00 200  5.0  6.0   3.9    13    MM  MM 1020.8   6.0   8.9    MM   MM -0.4    MM
2018 01 31 08 00 180  2.0  4.0   3.7    14    MM  MM 1021.0   5.6   8.8    MM   MM +0.6    MM
2018 01 31 07 00 150  2.0  3.0   4.2    13    MM  MM 1020.8   4.9   8.9    MM   MM +0.5    MM
2018 01 31 06 00 310  4.0  6.0   4.4    13    MM  MM 1021.2   4.7   9.0    MM   MM +1.4    MM
2018 01 31 05 00 280  4.0  7.0   4.5    13    MM  MM 1020.4   7.0   9.0    MM   MM +0.5    MM
2018 01 31 04 00 240  5.0  8.0   4.9    14    MM  MM 1020.3   6.6   9.0    MM   MM +0.4    MM
2018 01 31 03 00 240  8.0 12.0   4.9    14    MM  MM 1019.8   6.7   9.1    MM   MM +0.3    MM
2018 01 31 02 00 240  7.0 10.0   4.6    14    MM  MM 1019.9   7.4   9.1    MM   MM +0.9    MM
2018 01 31 01 00 270  8.0 12.0   5.3    14    MM  MM 1019.9   7.7   9.4    MM   MM +1.2    MM
2018 01 31 00 00 270  8.0 10.0   5.4    14    MM  MM 1019.5   7.7   9.4    MM   MM +0.8    MM
2018 01 30 23 00 240  9.0 11.0   5.3    14    MM  MM 1019.0   7.6   9.4    MM   MM +0.7    MM
2018 01 30 22 00 240  8.0 11.0   5.3    14    MM  MM 1018.7   7.6   9.4    MM   MM +0.6    MM
2018 01 30 21 00 280  6.0  8.0   5.2    15    MM  MM 1018.7   7.0   9.3    MM   MM +1.4    MM
2018 01 30 20 00 240 10.0 15.0   5.4    15    MM  MM 1018.3   7.4   9.3    MM   MM +1.3    MM
2018 01 30 19 00 260 11.0 16.0   4.9    15    MM  MM 1018.1   6.3   9.4    MM   MM +1.8    MM
2018 01 30 18 00 260  9.0 12.0   5.3    14    MM  MM 1017.3   8.4   9.4    MM   MM +1.7    MM
2018 01 30 17 00 280  9.0 12.0   5.6    14    MM  MM 1017.0   7.3   9.4    MM   MM +1.9    MM
2018 01 30 16 00 260 10.0 13.0   5.5    15    MM  MM 1016.3   7.9   9.3    MM   MM +2.1    MM
2018 01 30 15 00 260 11.0 14.0   5.4    15    MM  MM 1015.6   8.1   9.3    MM   MM +1.7    MM
2018 01 30 14 00 250 11.0 13.0   5.8    14    MM  MM 1015.1   7.7   9.3    MM   MM +1.1    MM
2018 01 30 13 00 240 12.0 16.0   5.4    14    MM  MM 1014.2   8.1   9.4    MM   MM +0.5    MM
2018 01 30 12 00 240 11.0 14.0   5.4    14    MM  MM 1013.9   8.3   9.4    MM   MM +0.7    MM
2018 01 30 11 00 240 11.0 14.0   5.2    14    MM  MM 1014.0   8.5   9.4    MM   MM +1.1    MM
2018 01 30 10 00 240 12.0 15.0   4.7    14    MM  MM 1013.7   8.6   9.4    MM   MM +1.2    MM
2018 01 30 09 00 250 10.0 14.0   4.5    14    MM  MM 1013.2   8.6   9.4    MM   MM +1.4    MM
2018 01 30 08 00 230  9.0 11.0   4.9    12    MM  MM 1012.9   8.8   9.4    MM   MM +1.5    MM
