#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2017 12 31 01 00 350  2.0  3.0   2.4     8    MM  MM 1025.9   7.0   8.5    MM   MM +1.3    MM
2017 12 31 00 00 300  3.0  4.0   2.3     9    MM  MM 1025.7   7.1   8.5    MM   MM +1.4    MM
2017 12 30 23 00 320  4.0  5.0   2.4     9    MM  MM 1025.0   7.1   8.6    MM   MM +1.5    MM
2017 12 30 22 00 310  6.0  7.0   2.6     9    MM  MM 1024.6   7.0   8.6    MM   MM +1.8    MM
2017 12 30 21 00 310  6.0  7.0   2.6     9    MM  MM 1024.3   7.0   8.6    MM   MM +2.4    MM
2017 12 30 20 00 300  8.0 10.0   2.7     8    MM  MM 1023.5   7.2   8.6    MM   MM +3.1    MM
2017 12 30 19 00 300  8.0 10.0   3.0     9    MM  MM 1022.8   7.1   8.6    MM   MM +2.5    MM
2017 12 30 18 00 300  8.0 10.0   3.3     8    MM  MM 1021.9   7.0   8.6    MM   MM +2.5    MM
2017 12 30 17 00 310 10.0 12.0   3.6     8    MM  MM 1020.4   6.9   8.5    MM   MM +1.9    MM
2017 12 30 16 00 300 10.0 12.0   3.1     9    MM  MM 1020.3   7.1   8.5    MM   MM +2.9    MM
2017 12 30 15 00 290 11.0 14.0   3.1     9    MM  MM 1019.4   6.9   8.5    MM   MM +3.2    MM
2017 12 30 14 00 290 10.0 12.0   3.3     8    MM  MM 1018.5   6.8   8.5    MM   MM +3.5    MM
2017 12 30 13 00 290 10.0 13.0   3.4    10    MM  MM 1017.4   6.7   8.4    MM   MM +4.2    MM
2017 12 30 12 00 290 10.0 13.0   3.6     9    MM  MM 1016.2   7.0   8.4    MM   MM +4.6    MM
2017 12 30 11 00 290 12.0 15.0   3.4     8    MM  MM 1015.0   7.5   8.4    MM   MM +4.6    MM
2017 12 30 10 00 290 13.0 16.0   3.4     8    MM  MM 1013.2   7.6   8.4    MM   MM +4.1    MM
2017 12 30 09 00 290 12.0 15.0   3.7     8    MM  MM 1011.6   8.1   8.4    MM   MM +4.0    MM
2017 12 30 08 00 270 13.0 16.0   3.9     8    MM  MM 1010.4   8.4   8.4    MM   MM +4.0    MM
2017 12 30 07 00 260 14.0 19.0   3.6     7    MM  MM 1009.1   8.4   8.5    MM   MM +3.7    MM
2017 12 30 06 00 260 14.0 18.0   3.1     7    MM  MM 1007.6   8.4   8.6    MM   MM +3.2    MM
2017 12 30 05 00 270 12.0 15.0   3.1    10    MM  MM 1006.4   7.8   8.7    MM   MM +2.5    MM
2017 12 30 04 00 270 11.0 13.0   2.9    11    MM  MM 1005.4   7.8   8.7    MM   MM +1.6    MM
2017 12 30 03 00 280 10.0 13.0   2.5    12    MM  MM 1004.4   7.3   8.6    MM   MM +1.0    MM
2017 12 30 02 00 290  9.0 11.0   2.5    12    MM  MM 1003.9   7.4   8.5    MM   MM -0.1    MM
2017 12 30 01 00 310 11.0 13.0   2.2    12    MM  MM 1003.8   7.1   8.5    MM   MM -0.4    MM
2017 12 30 00 00 320 11.0 14.0   2.1     9    MM  MM 1003.4   6.7   8.6    MM   MM -2.5    MM
2017 12 29 23 00 340  8.0 10.0   2.1     8    MM  MM 1004.0   6.6   8.6    MM   MM -4.2    MM
2017 12 29 22 00  20  6.0  7.0   2.1     8    MM  MM 1004.2   6.9   8.6    MM   MM -5.2    MM
2017 12 29 21 00  40  7.0  9.0   2.2     8    MM  MM 1005.9   6.8   8.6    MM   MM -4.6    MM
2017 12 29 20 00  60  6.0  8.0   2.1     8    MM  MM 1008.2   7.0   8.6    MM   MM -3.5    MM
2017 12 29 19 00  80  8.0 10.0   2.3     9    MM  MM 1009.4   7.1   8.5    MM   MM -2.7    MM
2017 12 29 18 00 100  8.0 10.0   2.2    10    MM  MM 1010.5   7.9   8.5    MM   MM -2.6    MM
2017 12 29 17 00 100  5.0  7.0   2.4     9    MM  MM 1011.7   7.4   8.5    MM   MM -1.4    MM
2017 12 29 16 00 100  6.0  8.0   2.3     8    MM  MM 1012.1   7.0   8.5    MM   MM -1.5    MM
2017 12 29 15 00 100  4.0  6.0   2.5     8    MM  MM 1013.1   7.2   8.5    MM   MM -0.8    MM
2017 12 29 14 00 100  4.0  5.0   2.6     8    MM  MM 1013.1   7.1   8.5    MM   MM -1.4    MM
2017 12 29 13 00 100  4.0  5.0   2.5     8    MM  MM 1013.6   7.2   8.5    MM   MM -1.0    MM
2017 12 29 12 00  90  4.0  5.0   2.7     8    MM  MM 1013.9   7.1   8.5    MM   MM -1.2    MM
2017 12 29 11 00  70  4.0  5.0   2.7    11    MM  MM 1014.5   7.0   8.5    MM   MM +0.2    MM
2017 12 29 10 00  50  3.0  4.0   2.4    10    MM  MM 1014.6   7.3   8.6    MM   MM +0.9    MM
2017 12 29 09 00  30  2.0  3.0   2.2    10    MM  MM 1015.1   7.3   8.8    MM   MM +2.0    MM
2017 12 29 08 00 350  2.0  3.0   2.1    11    MM  MM 1014.3   7.6   8.8    MM   MM +1.4    MM
2017 12 29 07 00 340  3.0  4.0   2.2    11    MM  MM 1013.7   8.0   9.0    MM   MM +0.9    MM
2017 12 29 06 00 340  3.0  3.0   2.0    12    MM  MM 1013.1   8.4   8.9    MM   MM +0.4    MM
2017 12 29 05 00 310  3.0  4.0   2.1    12    MM  MM 1012.9   8.6   8.9    MM   MM +0.2    MM
2017 12 29 04 00 320  4.0  5.0   2.2    12    MM  MM 1012.8   8.4   8.9    MM   MM +0.0    MM
2017 12 29 03 00 320  3.0  4.0   2.2    12    MM  MM 1012.7   8.5   8.9    MM   MM +0.0    MM
2017 12 29 02 00 330  4.0  5.0   2.1    12    MM  MM 1012.7   8.6   8.9    MM   MM +0.2    MM
2017 12 29 01 00 330  4.0  5.0   2.1    12    MM  MM 1012.8   8.8   8.9    MM   MM +0.3    MM
2017 12 29 00 00 330  4.0  4.0   2.1    12    MM  MM 1012.7   9.0   9.0    MM   MM +0.0    MM
2017 12 28 23 00 310  5.0  6.0   2.2    12    MM  MM 1012.5   9.1   9.1    MM   MM -0.4    MM
2017 12 28 22 00 280  4.0  5.0   2.1    11    MM  MM 1012.5   9.2   9.2    MM   MM -0.4    MM
2017 12 28 21 00 280  6.0  8.0   2.2    12    MM  MM 1012.7   9.0   9.2    MM   MM +0.0    MM
2017 12 28 20 00 270  6.0  8.0   2.1    12    MM  MM 1012.9   9.3   9.1    MM   MM +0.3    MM
2017 12 28 19 00 260  8.0 10.0   2.0    12    MM  MM 1012.9   9.0   9.0    MM   MM -0.5    MM
2017 12 28 18 00 220  7.0  8.0   1.8    13    MM  MM 1012.7  10.0   8.9    MM   MM -1.3    MM
2017 12 28 17 00 180  8.0 11.0   2.0    12    MM  MM 1012.6  10.0   8.9    MM   MM -2.7    MM
2017 12 28 16 00 170  7.0  9.0   1.8    12    MM  MM 1013.4   9.8   8.9    MM   MM -3.0    MM
2017 12 28 15 00 170  7.0  9.0   1.8    11    MM  MM 1014.0   9.7   8.9    MM   MM -3.9    MM
2017 12 28 14 00 150  6.0  7.0   1.7    13    MM  MM 1015.3   9.4   8.9    MM   MM -3.5    MM
2017 12 28 13 00 150  6.0  7.0   1.9    14    MM  MM 1016.4   9.4   8.9    MM   MM -4.0    MM
2017 12 28 12 00 150  6.0  7.0   2.1    12    MM  MM 1017.9   9.4   8.9    MM   MM -2.6    MM
2017 12 28 11 00 140  4.0  5.0   1.8    12    MM  MM 1018.8   9.2   8.9    MM   MM -2.6    MM
2017 12 28 10 00 180  3.0  4.0   2.0    13    MM  MM 1020.4   9.3   8.9    MM   MM -0.8    MM
2017 12 28 09 00 180  2.0  3.0   1.9    13    MM  MM 1020.5   9.3   8.9    MM   MM -0.7    MM
2017 12 28 08 00 210  3.0  4.0   2.1     5    MM  MM 1021.4   9.4   9.0    MM   MM +0.2    MM
2017 12 28 07 00 100  9.0 12.0   2.1    12    MM  MM 1021.2   7.4   9.1    MM   MM +0.1    MM
2017 12 28 06 00 100 10.0 14.0   2.0    14    MM  MM 1021.2   7.0   9.1    MM   MM -0.2    MM
2017 12 28 05 00 110 11.0 13.0   2.0    12    MM  MM 1021.2   6.8   9.1    MM   MM -0.8    MM
2017 12 28 04 00 120 11.0 13.0   1.8    13    MM  MM 1021.1   6.8   9.1    MM   MM -0.5    MM
2017 12 28 03 00 110 11.0 13.0   1.7    13    MM  MM 1021.4   6.8   9.1    MM   MM -1.2    MM
2017 12 28 02 00 100 10.0 12.0   1.5    13    MM  MM 1022.0   7.0   9.1    MM   MM -0.7    MM
2017 12 28 01 00 120  9.0 10.0   1.5    13    MM  MM 1021.6   8.3   9.1    MM   MM -1.4    MM
2017 12 28 00 00 110  6.0  8.0   1.4    13    MM  MM 1022.6   7.8   9.1    MM   MM -0.6    MM
2017 12 27 23 00 140  5.0  6.0   1.4    14    MM  MM 1022.7   8.7   9.1    MM   MM -0.5    MM
2017 12 27 22 00 160  4.0  5.0   1.6    14    MM  MM 1023.0   8.9   9.2    MM   MM -0.6    MM
2017 12 27 21 00  90  7.0 10.0   1.7    14    MM  MM 1023.2   6.8   9.2    MM   MM -0.4    MM
2017 12 27 20 00 100  9.0 10.0   1.6    14    MM  MM 1023.2   5.9   9.2    MM   MM +0.1    MM
2017 12 27 19 00 120  9.0 10.0   1.5    14    MM  MM 1023.6   6.6   9.2    MM   MM +1.1    MM
2017 12 27 18 00 110  8.0 10.0   1.6    14    MM  MM 1023.6   6.0   9.2    MM   MM +1.0    MM
2017 12 27 17 00 100  8.0 10.0   1.6    14    MM  MM 1023.1   5.9   9.2    MM   MM +0.0    MM
2017 12 27 16 00 100  8.0 10.0   1.5    14    MM  MM 1022.5   6.0   9.2    MM   MM -0.8    MM
2017 12 27 15 00 100  8.0 10.0   1.5    11    MM  MM 1022.6   5.6   9.1    MM   MM -0.8    MM
2017 12 27 14 00 100  6.0  8.0   1.5    15    MM  MM 1023.1   5.8   9.1    MM   MM -0.3    MM
2017 12 27 13 00 110  5.0  6.0   1.4    12    MM  MM 1023.3   5.7   9.1    MM   MM -0.3    MM
2017 12 27 12 00 120  6.0  8.0   1.4    12    MM  MM 1023.4   5.8   9.1    MM   MM +0.3    MM
2017 12 27 11 00 140  7.0  9.0   1.4    12    MM  MM 1023.4   6.2   9.1    MM   MM +0.2    MM
2017 12 27 10 00 150  6.0  8.0   1.4    12    MM  MM 1023.6   6.0   9.0    MM   MM +0.4    MM
2017 12 27 09 00 130  7.0  8.0   1.3    12    MM  MM 1023.1   5.9   9.1    MM   MM -0.1    MM
2017 12 27 08 00 100  8.0 10.0   1.5    13    MM  MM 1023.2   5.1   9.1    MM   MM +0.1    MM
2017 12 27 07 00 110  8.0 10.0   1.5    10    MM  MM 1023.2   5.6   9.1    MM   MM -0.3    MM
2017 12 27 06 00 120  8.0 11.0   1.6    12    MM  MM 1023.2   5.7   9.1    MM   MM -0.2    MM
2017 12 27 05 00 100  8.0 10.0   1.6    12    MM  MM 1023.1   6.3   9.0    MM   MM +0.0    MM
2017 12 27 04 00 110  8.0  9.0   1.7    12    MM  MM 1023.5   6.4   9.0    MM   MM -0.3    MM
2017 12 27 03 00 110  8.0  9.0   1.8    10    MM  MM 1023.4   6.3   8.9    MM   MM -0.5    MM
2017 12 27 02 00 100  8.0 10.0   1.8    11    MM  MM 1023.1   6.2   9.0    MM   MM -1.2    MM
2017 12 27 01 00 110  8.0 10.0   1.9    12    MM  MM 1023.8   6.1   9.1    MM   MM -0.2    MM
2017 12 27 00 00 100  8.0 10.0   1.9    13    MM  MM 1023.9   6.1   9.0    MM   MM -0.8    MM
2017 12 26 23 00 100  8.0 10.0   1.9    12    MM  MM 1024.3   6.1   9.1    MM   MM -1.1    MM
2017 12 26 22 00 100  8.0 11.0   2.1    12    MM  MM 1024.0   6.1   9.2    MM   MM -2.2    MM
2017 12 26 21 00 100  8.0 10.0   2.1    12    MM  MM 1024.7   6.0   9.2    MM   MM -1.8    MM
2017 12 26 20 00 110  8.0  9.0   2.1    11    MM  MM 1025.4   6.2   9.2    MM   MM -1.0    MM
2017 12 26 19 00 110  8.0 10.0   2.0    13    MM  MM 1026.2   6.0   9.2    MM   MM +0.3    MM
2017 12 26 18 00 110  7.0  9.0   2.0    13    MM  MM 1026.5   6.0   9.2    MM   MM +0.3    MM
2017 12 26 17 00 100  7.0  9.0   2.1    13    MM  MM 1026.4   5.9   9.2    MM   MM +0.1    MM
2017 12 26 16 00 100  7.0  9.0   2.3    13    MM  MM 1025.9   5.8   9.2    MM   MM -0.6    MM
2017 12 26 15 00 100  7.0  8.0   2.2    12    MM  MM 1026.2   5.8   9.2    MM   MM -0.5    MM
2017 12 26 14 00 100  7.0  8.0   2.3    14    MM  MM 1026.3   5.7   9.1    MM   MM -0.4    MM
2017 12 26 13 00 100  7.0  8.0   2.2    11    MM  MM 1026.5   6.0   9.1    MM   MM -0.5    MM
2017 12 26 12 00 120  7.0  9.0   2.3    11    MM  MM 1026.7   6.0   9.2    MM   MM -0.3    MM
2017 12 26 11 00  90  7.0  9.0   2.4    14    MM  MM 1026.7   5.6   9.1    MM   MM -0.5    MM
2017 12 26 10 00 100  7.0  9.0   2.4    11    MM  MM 1027.0   5.9   9.2    MM   MM -0.1    MM
2017 12 26 09 00 100  7.0  9.0   2.7    10    MM  MM 1027.0   5.9   9.2    MM   MM +0.1    MM
2017 12 26 08 00  90  6.0  8.0   2.7    12    MM  MM 1027.2   6.1   9.2    MM   MM +0.3    MM
2017 12 26 07 00  90  7.0  9.0   2.8    13    MM  MM 1027.1   6.1   9.2    MM   MM +0.5    MM
2017 12 26 06 00 100  7.0  9.0   3.1     9    MM  MM 1026.9   6.2   9.2    MM   MM +0.7    MM
2017 12 26 05 00 100  7.0  9.0   2.9     8    MM  MM 1026.9   6.1   9.3    MM   MM +0.5    MM
2017 12 26 04 00 110  7.0 10.0   3.0    13    MM  MM 1026.6   5.9   9.3    MM   MM +0.4    MM
2017 12 26 03 00 100  8.0 10.0   2.9    13    MM  MM 1026.2   5.7   9.3    MM   MM +0.5    MM
2017 12 26 02 00 110  5.0  7.0   2.8    13    MM  MM 1026.4   6.4   9.4    MM   MM +1.1    MM
2017 12 26 01 00 100  6.0  7.0   3.0    14    MM  MM 1026.2   6.5   9.4    MM   MM +0.9    MM
2017 12 26 00 00 100  6.0  8.0   2.8    14    MM  MM 1025.7   6.1   9.4    MM   MM +0.7    MM
2017 12 25 23 00 110  6.0  8.0   3.0    14    MM  MM 1025.3   6.3   9.3    MM   MM -0.4    MM
2017 12 25 22 00 100  6.0  8.0   2.8    14    MM  MM 1025.3   6.0   9.3    MM   MM -0.2    MM
2017 12 25 21 00  80  6.0  8.0   3.3    14    MM  MM 1025.0   6.2   9.3    MM   MM -0.3    MM
2017 12 25 20 00  30  2.0  5.0   3.2     9    MM  MM 1025.7   6.5   9.3    MM   MM +1.1    MM
2017 12 25 19 00  10  3.0  5.0   3.1    10    MM  MM 1025.5   6.6   9.3    MM   MM +1.5    MM
2017 12 25 18 00  30  3.0  5.0   2.9    14    MM  MM 1025.3   6.2   9.4    MM   MM +1.3    MM
2017 12 25 17 00 300  4.0  5.0   2.9    14    MM  MM 1024.6   6.4   9.4    MM   MM +0.9    MM
2017 12 25 16 00 300  4.0  6.0   2.7    14    MM  MM 1024.0   6.5   9.4    MM   MM +0.5    MM
2017 12 25 15 00 260  2.0  3.0   2.6    14    MM  MM 1024.0   5.7   9.4    MM   MM +0.7    MM
2017 12 25 14 00 260  3.0  5.0   2.5    15    MM  MM 1023.7   5.4   9.4    MM   MM +0.5    MM
2017 12 25 13 00 290  3.0  4.0   2.8    14    MM  MM 1023.5   5.3   9.4    MM   MM +0.4    MM
2017 12 25 12 00 300  1.0  2.0   2.9    15    MM  MM 1023.3   5.0   9.4    MM   MM +0.9    MM
2017 12 25 11 00  90  1.0  2.0   2.7    14    MM  MM 1023.2   4.5   9.4    MM   MM +1.0    MM
2017 12 25 10 00  50  1.0  3.0   2.8    14    MM  MM 1023.1   4.3   9.3    MM   MM +1.2    MM
2017 12 25 09 00  80  3.0  4.0   2.9    14    MM  MM 1022.4   4.3   9.4    MM   MM +0.8    MM
2017 12 25 08 00 100  5.0  7.0   3.0    15    MM  MM 1022.2   4.2   9.3    MM   MM +1.1    MM
2017 12 25 07 00 100  5.0  7.0   3.0    16    MM  MM 1021.9   3.6   9.3    MM   MM +0.9    MM
2017 12 25 06 00 100  7.0  8.0   2.5    16    MM  MM 1021.6   3.7   9.3    MM   MM +1.6    MM
2017 12 25 05 00 100  7.0  9.0   2.5    15    MM  MM 1021.1   3.5   9.3    MM   MM +1.7    MM
2017 12 25 04 00  90  6.0  8.0   2.4    16    MM  MM 1021.0   3.3   9.3    MM   MM +1.6    MM
2017 12 25 03 00 100  9.0 12.0   2.5    15    MM  MM 1020.0   3.6   9.3    MM   MM +0.5    MM
2017 12 25 02 00  90 10.0 13.0   2.4    14    MM  MM 1019.4   3.9   9.2    MM   MM -0.5    MM
2017 12 25 01 00  90 12.0 14.0   2.6    15    MM  MM 1019.4   3.8   9.3    MM   MM -0.8    MM
2017 12 25 00 00  90 12.0 14.0   2.8    14    MM  MM 1019.5   3.7   9.1    MM   MM -1.3    MM
2017 12 24 23 00 100 12.0 15.0   2.5    14    MM  MM 1019.9   4.3   9.0    MM   MM -1.7    MM
2017 12 24 22 00 110 11.0 14.0   2.5    15    MM  MM 1020.2   4.3   9.1    MM   MM -1.6    MM
2017 12 24 21 00 120 12.0 16.0   2.4    15    MM  MM 1020.8   4.6   9.1    MM   MM -1.3    MM
2017 12 24 20 00 120  9.0 12.0   2.3     6    MM  MM 1021.6   5.2   9.1    MM   MM -0.1    MM
2017 12 24 19 00 100 10.0 12.0   2.4     7    MM  MM 1021.8   5.7   9.1    MM   MM -0.1    MM
2017 12 24 18 00 100 11.0 14.0   2.6     6    MM  MM 1022.1   5.8   9.1    MM   MM +0.1    MM
2017 12 24 17 00 100 12.0 14.0   2.5     6    MM  MM 1021.7   5.9   9.1    MM   MM -0.3    MM
2017 12 24 16 00 100 12.0 14.0   2.4     7    MM  MM 1021.9   5.7   9.1    MM   MM -0.8    MM
2017 12 24 15 00 110 11.0 14.0   2.2     6    MM  MM 1022.0   6.0   9.1    MM   MM -1.9    MM
2017 12 24 14 00 100 11.0 14.0   2.3     7    MM  MM 1022.0   5.7   9.1    MM   MM -2.8    MM
2017 12 24 13 00 110 12.0 14.0   2.3     7    MM  MM 1022.7   5.8   9.0    MM   MM -2.8    MM
2017 12 24 12 00 100 11.0 13.0   2.1     6    MM  MM 1023.9   5.9   9.0    MM   MM -2.3    MM
2017 12 24 11 00  90 11.0 13.0   2.1     6    MM  MM 1024.8   5.8   9.0    MM   MM -2.5    MM
2017 12 24 10 00 100 12.0 14.0   2.0     6    MM  MM 1025.5   5.6   8.9    MM   MM -2.4    MM
2017 12 24 09 00  90 11.0 14.0   1.8     6    MM  MM 1026.2   5.5   8.9    MM   MM -1.5    MM
2017 12 24 08 00 100 11.0 13.0   1.8     6    MM  MM 1027.3   5.4   9.0    MM   MM -0.5    MM
2017 12 24 07 00 100 11.0 13.0   2.0     6    MM  MM 1027.9   5.4   8.9    MM   MM -0.2    MM
2017 12 24 06 00 100 12.0 14.0   2.2     6    MM  MM 1027.7   5.4   8.9    MM   MM -0.6    MM
2017 12 24 05 00  90 11.0 13.0   1.9     6    MM  MM 1027.8   5.2   8.9    MM   MM -0.9    MM
2017 12 24 04 00 100 11.0 13.0   1.9     6    MM  MM 1028.1   5.2   8.9    MM   MM -0.7    MM
2017 12 24 03 00 100 11.0 13.0   1.9     6    MM  MM 1028.3   5.4   8.8    MM   MM -0.9    MM
2017 12 24 02 00 100 11.0 13.0   1.9     6    MM  MM 1028.7   5.5   9.1    MM   MM -0.9    MM
2017 12 24 01 00  90 11.0 14.0   1.7     6    MM  MM 1028.8   5.8   8.9    MM   MM -0.9    MM
2017 12 24 00 00 100 11.0 14.0   1.5    12    MM  MM 1029.2   6.0   8.9    MM   MM -0.5    MM
2017 12 23 23 00 100 10.0 12.0   1.5     4    MM  MM 1029.6   6.1   8.9    MM   MM -0.7    MM
2017 12 23 22 00 100 11.0 13.0   1.4     6    MM  MM 1029.7   6.3   8.9    MM   MM -0.9    MM
2017 12 23 21 00 100 11.0 13.0   1.4    11    MM  MM 1029.7   6.1   9.1    MM   MM -1.4    MM
2017 12 23 20 00 100 11.0 13.0   1.6    12    MM  MM 1030.3   5.9   9.2    MM   MM -0.4    MM
2017 12 23 19 00  90 10.0 13.0   1.4    12    MM  MM 1030.6   5.6   9.0    MM   MM +0.6    MM
2017 12 23 18 00  80  9.0 11.0   1.5     5    MM  MM 1031.1   5.4   9.0    MM   MM +2.3    MM
2017 12 23 17 00  90  9.0 11.0   1.5     5    MM  MM 1030.7   5.2   9.1    MM   MM +1.9    MM
2017 12 23 16 00 100 10.0 12.0   1.3     6    MM  MM 1030.0   5.2   8.9    MM   MM +0.5    MM
2017 12 23 15 00  80 10.0 11.0   1.2     5    MM  MM 1028.8   5.2   8.7    MM   MM -1.0    MM
2017 12 23 14 00  80  8.0  9.0   1.2     5    MM  MM 1028.8   5.1   8.8    MM   MM -0.6    MM
2017 12 23 13 00  80  7.0  9.0   1.2     6    MM  MM 1029.5   5.0   9.0    MM   MM +0.2    MM
2017 12 23 12 00  90  7.0  8.0   1.2     5    MM  MM 1029.8   4.9   9.0    MM   MM +1.0    MM
2017 12 23 11 00 100  8.0 11.0   1.2     5    MM  MM 1029.4   5.1   9.1    MM   MM +1.0    MM
2017 12 23 10 00  90  7.0  9.0   1.1     5    MM  MM 1029.3   5.3   9.1    MM   MM +1.2    MM
2017 12 23 09 00  80  8.0  9.0   1.1    10    MM  MM 1028.8   5.3   9.0    MM   MM +1.4    MM
2017 12 23 08 00  90  8.0 10.0   1.2    14    MM  MM 1028.4   5.4   8.7    MM   MM +1.4    MM
2017 12 23 07 00  90  8.0 10.0   1.3    10    MM  MM 1028.1   5.5   8.7    MM   MM +1.7    MM
2017 12 23 06 00  80  7.0  9.0   1.3     9    MM  MM 1027.4   5.8   8.7    MM   MM +1.6    MM
2017 12 23 05 00  60  7.0  8.0   1.4    11    MM  MM 1027.0   5.8   8.8    MM   MM +1.7    MM
2017 12 23 04 00  60  8.0  9.0   1.4    11    MM  MM 1026.4   6.1   8.9    MM   MM +1.4    MM
2017 12 23 03 00  50  7.0  8.0   1.4    11    MM  MM 1025.8   6.1   8.9    MM   MM +1.2    MM
2017 12 23 02 00  50  6.0  8.0   1.4    13    MM  MM 1025.3   6.4   9.0    MM   MM +1.1    MM
2017 12 23 01 00  60  6.0  8.0   1.5    14    MM  MM 1025.0   6.6   9.0    MM   MM +1.1    MM
2017 12 23 00 00  80  8.0 10.0   1.7    13    MM  MM 1024.6   6.5   9.0    MM   MM +0.6    MM
2017 12 22 23 00  90  9.0 10.0   1.5    14    MM  MM 1024.2   6.4   9.1    MM   MM +0.1    MM
2017 12 22 22 00  90  9.0 11.0   1.4    13    MM  MM 1023.9   6.3   9.2    MM   MM -0.3    MM
2017 12 22 21 00  80  6.0  7.0   1.3    10    MM  MM 1024.0   5.7   9.2    MM   MM -0.1    MM
2017 12 22 20 00 100  6.0  8.0   1.5    14    MM  MM 1024.1   5.5   9.2    MM   MM +0.1    MM
2017 12 22 19 00  90  8.0 10.0   1.5    14    MM  MM 1024.2   5.3   9.3    MM   MM +0.8    MM
2017 12 22 18 00  80  8.0 10.0   1.4    14    MM  MM 1024.1   4.7   9.2    MM   MM +1.6    MM
2017 12 22 17 00  80  6.0  9.0   1.6    15    MM  MM 1024.0   4.5   9.2    MM   MM +1.3    MM
2017 12 22 16 00  70  7.0  9.0   1.7    12    MM  MM 1023.4   5.2   9.2    MM   MM +0.5    MM
2017 12 22 15 00  80  8.0 10.0   1.6    14    MM  MM 1022.5   5.6   9.1    MM   MM -0.6    MM
2017 12 22 14 00 120  5.0  6.0   1.9    15    MM  MM 1022.7   6.4   9.1    MM   MM -0.5    MM
2017 12 22 13 00 110  5.0  7.0   2.1    14    MM  MM 1022.9   6.2   9.1    MM   MM -0.7    MM
2017 12 22 12 00 110  5.0  6.0   2.3    14    MM  MM 1023.1   6.3   9.1    MM   MM -0.4    MM
2017 12 22 11 00 110  4.0  6.0   2.0    12    MM  MM 1023.2   6.2   9.1    MM   MM -0.4    MM
2017 12 22 10 00 110  4.0  5.0   2.1    14    MM  MM 1023.6   6.3   9.1    MM   MM -0.4    MM
2017 12 22 09 00 110  4.0  6.0   2.2    14    MM  MM 1023.5   6.5   9.1    MM   MM -1.1    MM
2017 12 22 08 00 340  1.0  2.0   2.0    15    MM  MM 1023.6   7.1   9.0    MM   MM -1.0    MM
2017 12 22 07 00 270  2.0  3.0   1.7    12    MM  MM 1024.0   7.0   8.9    MM   MM -0.5    MM
2017 12 22 06 00 290  2.0  3.0   1.8    14    MM  MM 1024.6   6.9   8.9    MM   MM +0.0    MM
2017 12 22 05 00 300  1.0  3.0   2.0    14    MM  MM 1024.6   6.8   8.9    MM   MM -0.3    MM
2017 12 22 04 00 340  1.0  2.0   1.9    14    MM  MM 1024.5   6.6   8.9    MM   MM -0.6    MM
2017 12 22 03 00  20  2.0  3.0   2.0    15    MM  MM 1024.6   6.6   8.9    MM   MM -1.0    MM
2017 12 22 02 00  80  4.0  5.0   2.0    15    MM  MM 1024.9   6.5   8.9    MM   MM -0.5    MM
2017 12 22 01 00  80  4.0  6.0   2.1    16    MM  MM 1025.1   6.2   8.9    MM   MM -0.3    MM
2017 12 22 00 00  70  5.0  6.0   2.0    15    MM  MM 1025.6   6.1   9.2    MM   MM -0.6    MM
2017 12 21 23 00  80  6.0  8.0   2.1    15    MM  MM 1025.4   6.4   9.2    MM   MM -1.4    MM
2017 12 21 22 00  90  7.0  9.0   1.9    16    MM  MM 1025.4   6.8   9.2    MM   MM -2.4    MM
2017 12 21 21 00  90  8.0  9.0   2.0    15    MM  MM 1026.2   6.8   9.1    MM   MM -1.7    MM
2017 12 21 20 00 100  8.0 10.0   2.0    17    MM  MM 1026.8   6.7   9.0    MM   MM -1.2    MM
2017 12 21 19 00  90  8.0 11.0   2.0    17    MM  MM 1027.8   6.6   9.0    MM   MM -0.4    MM
2017 12 21 18 00 100  8.0 11.0   2.0    16    MM  MM 1027.9   6.6   9.1    MM   MM -0.7    MM
2017 12 21 17 00 100  9.0 12.0   2.0    11    MM  MM 1028.0   6.3   9.1    MM   MM -0.2    MM
2017 12 21 16 00  90  9.0 11.0   2.0    11    MM  MM 1028.2   6.1   9.1    MM   MM -1.0    MM
2017 12 21 15 00  90  8.0 10.0   2.0    10    MM  MM 1028.6   6.1   9.1    MM   MM -0.9    MM
2017 12 21 14 00  90 10.0 11.0   1.9    10    MM  MM 1028.2   6.1   9.1    MM   MM -1.7    MM
2017 12 21 13 00 100  9.0 11.0   2.0    10    MM  MM 1029.2   6.1   9.1    MM   MM -0.8    MM
2017 12 21 12 00 100  8.0 10.0   2.0    10    MM  MM 1029.5   6.2   9.0    MM   MM -0.4    MM
2017 12 21 11 00 100  8.0 10.0   2.1    10    MM  MM 1029.9   6.3   9.0    MM   MM -0.2    MM
2017 12 21 10 00 110  8.0 10.0   2.2    11    MM  MM 1030.0   6.2   9.0    MM   MM -0.2    MM
2017 12 21 09 00 120  8.0 10.0   2.4    11    MM  MM 1029.9   6.4   8.9    MM   MM +0.0    MM
2017 12 21 08 00 110  7.0 10.0   2.4    11    MM  MM 1030.1   6.5   8.9    MM   MM +0.2    MM
2017 12 21 07 00 120  7.0 10.0   2.6    10    MM  MM 1030.2   6.7   8.9    MM   MM +0.4    MM
